veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,_OBSTAT_
3.9,0.071184121,0,0,0,UTE,1,M,D,2,01101    0    0    0
1.85,0.815879535,0,0,0,HBACK,2,M,B,3,01101    0    0    0
1.399,0.465434634,0,0,0,HBACK,1,F,A,1,01101    0    0    0
2.62,0.553045859,0,0,0,STNWG,2,M,B,3,01101    0    0    0
4.34,0.802190281,0,0,0,STNWG,2,M,D,3,01101    0    0    0
1.62,0.394250513,1,1,475.2799997,HBACK,2,F,C,2,01101    0    0    0
1.97,0.446269678,0,0,0,SEDAN,2,F,C,3,01101    0    0    0
0.84,0.79945243,1,1,314.6899986,HBACK,3,F,C,4,01101    0    0    0
1.5,0.553045859,0,0,0,STNWG,4,M,E,4,01101    0    0    0
1.07,0.815879535,1,2,10884.11997,SEDAN,4,F,B,3,01101    0    0    0
0.78,0.802190281,0,0,0,UTE,4,M,C,2,01101    0    0    0
3.199,0.681724846,1,1,279.4099999,STNWG,1,F,F,3,01101    0    0    0
2.4,0.594113621,0,0,0,UTE,3,F,D,6,01101    0    0    0
1.36,0.999315537,1,1,882.6499996,HBACK,2,F,C,4,01101    0    0    0
2.12,0.90349076,0,0,0,STNWG,4,F,D,4,01101    0    0    0
1.47,0.90349076,0,0,0,SEDAN,3,M,B,3,01101    0    0    0
1.72,0.394250513,0,0,0,SEDAN,2,F,B,2,01101    0    0    0
2.75,0.153319644,0,0,0,STNWG,3,M,A,2,01101    0    0    0
1.41,0.65982204,0,0,0,SEDAN,3,M,C,2,01101    0    0    0
3.32,0.394250513,0,0,0,STNWG,2,M,E,2,01101    0    0    0
0.85,0.90349076,0,0,0,HBACK,3,F,B,2,01101    0    0    0
1.15,0.802190281,0,0,0,STNWG,3,F,E,2,01101    0    0    0
3.16,0.802190281,0,0,0,MIBUS,2,M,C,3,01101    0    0    0
0.96,0.553045859,0,0,0,SEDAN,3,M,C,4,01101    0    0    0
1.53,0.394250513,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
1.32,0.20807666,0,0,0,SEDAN,3,F,C,1,01101    0    0    0
2.48,0.495550993,0,0,0,STNWG,3,F,E,2,01101    0    0    0
0.82,0.90349076,0,0,0,HBACK,4,F,D,1,01101    0    0    0
1.75,0.394250513,0,0,0,HBACK,2,F,B,1,01101    0    0    0
3.59,0.802190281,0,0,0,STNWG,2,F,A,6,01101    0    0    0
2.099,0.999315537,1,1,960.1299992,HBACK,1,M,C,2,01101    0    0    0
1.18,0.197125257,0,0,0,SEDAN,3,M,B,1,01101    0    0    0
1.54,0.153319644,0,0,0,SEDAN,2,F,B,3,01101    0    0    0
2.19,0.700889802,1,1,2077.099999,STNWG,4,F,D,2,01101    0    0    0
1.54,0.197125257,0,0,0,PANVN,3,F,C,3,01101    0    0    0
4.13,0.197125257,0,0,0,HDTOP,2,M,F,3,01101    0    0    0
1.46,0.802190281,0,0,0,UTE,3,M,F,2,01101    0    0    0
2.22,0.802190281,0,0,0,MIBUS,3,M,C,3,01101    0    0    0
3.09,0.802190281,0,0,0,HBACK,2,M,A,2,01101    0    0    0
2,0.183436003,1,1,1423.279999,HBACK,1,F,A,2,01101    0    0    0
1.83,0.717316906,0,0,0,HBACK,1,M,A,4,01101    0    0    0
2.99,0.197125257,0,0,0,MCARA,3,F,A,5,01101    0    0    0
1.01,0.183436003,0,0,0,SEDAN,3,F,A,2,01101    0    0    0
1.6,0.802190281,0,0,0,COUPE,4,M,A,3,01101    0    0    0
4.28,0.210814511,1,1,773.1999989,STNWG,2,M,F,2,01101    0    0    0
1.83,0.802190281,0,0,0,SEDAN,1,M,C,5,01101    0    0    0
1.43,0.071184121,0,0,0,HBACK,1,F,B,4,01101    0    0    0
1.28,0.41615332,0,0,0,HBACK,3,F,A,2,01101    0    0    0
2.59,0.783025325,0,0,0,TRUCK,3,F,E,3,01101    0    0    0
1.76,0.153319644,0,0,0,HBACK,1,F,D,5,01101    0    0    0
1.95,0.802190281,1,1,227.2381819,SEDAN,1,F,B,3,01101    0    0    0
0.95,0.197125257,0,0,0,SEDAN,4,M,D,1,01101    0    0    0
1.67,0.802190281,0,0,0,PANVN,2,M,B,3,01101    0    0    0
1.04,0.183436003,0,0,0,HBACK,3,F,B,3,01101    0    0    0
1.02,0.216290212,0,0,0,HBACK,4,F,C,2,01101    0    0    0
1.31,0.802190281,0,0,0,HBACK,1,F,C,3,01101    0    0    0
2.56,0.210814511,0,0,0,UTE,3,M,F,2,01101    0    0    0
1.37,0.153319644,0,0,0,HBACK,3,F,B,2,01101    0    0    0
3.38,0.999315537,1,1,389.9499998,UTE,1,F,F,2,01101    0    0    0
1.96,0.153319644,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
3.22,0.41615332,0,0,0,STNWG,3,F,E,3,01101    0    0    0
2.46,0.153319644,0,0,0,HBACK,1,F,C,2,01101    0    0    0
0.85,0.292950034,1,1,7014.889984,SEDAN,4,F,C,4,01101    0    0    0
2.43,0.802190281,0,0,0,SEDAN,1,M,D,5,01101    0    0    0
1.93,0.032854209,0,0,0,STNWG,4,M,F,4,01101    0    0    0
1.38,0.210814511,0,0,0,TRUCK,3,F,D,3,01101    0    0    0
1.27,0.479123888,0,0,0,HBACK,2,F,A,1,01101    0    0    0
1.41,0.465434634,0,0,0,SEDAN,3,F,A,4,01101    0    0    0
0.61,0.583162218,0,0,0,SEDAN,4,M,B,4,01101    0    0    0
1.79,0.583162218,0,0,0,STNWG,4,F,F,5,01101    0    0    0
3.22,0.153319644,0,0,0,UTE,2,F,C,1,01101    0    0    0
1.05,0.583162218,0,0,0,HBACK,3,F,D,2,01101    0    0    0
1.15,0.802190281,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
1.34,0.481861739,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
1.76,0.153319644,0,0,0,UTE,3,M,A,1,01101    0    0    0
1.23,0.153319644,0,0,0,HBACK,1,F,E,3,01101    0    0    0
1.21,0.446269678,0,0,0,HBACK,2,F,C,6,01101    0    0    0
0.71,0.002737851,0,0,0,SEDAN,4,F,A,3,01101    0    0    0
3.74,0.479123888,0,0,0,UTE,1,M,E,1,01101    0    0    0
1.44,0.481861739,1,1,200,SEDAN,2,F,B,2,01101    0    0    0
3.39,0.769336071,0,0,0,STNWG,3,F,B,1,01101    0    0    0
4.4,0.722792608,0,0,0,SEDAN,4,M,A,4,01101    0    0    0
1.77,0.769336071,0,0,0,SEDAN,2,F,A,3,01101    0    0    0
1.83,0.473648186,0,0,0,STNWG,3,M,A,3,01101    0    0    0
3.31,0.769336071,0,0,0,HBACK,1,M,C,4,01101    0    0    0
1.3,0.153319644,0,0,0,MCARA,4,F,C,2,01101    0    0    0
5.72,0.153319644,0,0,0,STNWG,1,F,C,1,01101    0    0    0
1.56,0.076659822,0,0,0,STNWG,4,F,F,3,01101    0    0    0
1.428,0.769336071,0,0,0,HBACK,1,F,A,2,01101    0    0    0
2.55,0.021902806,0,0,0,STNWG,2,F,A,3,01101    0    0    0
1.43,0.769336071,1,1,353.7999997,STNWG,4,F,C,2,01101    0    0    0
0.76,0.761122519,0,0,0,HBACK,4,F,B,4,01101    0    0    0
1.45,0.183436003,0,0,0,HBACK,2,F,C,2,01101    0    0    0
2.25,0.271047228,0,0,0,HDTOP,2,M,C,3,01101    0    0    0
0.78,0.199863108,0,0,0,SEDAN,4,F,B,3,01101    0    0    0
2,0.394250513,0,0,0,HBACK,1,M,C,5,01101    0    0    0
1.03,0.583162218,0,0,0,SEDAN,3,M,C,3,01101    0    0    0
0.28,0.197125257,0,0,0,UTE,4,M,B,3,01101    0    0    0
0.85,0.287474333,1,1,9858.429993,SEDAN,4,M,A,4,01101    0    0    0
0.44,0.145106092,0,0,0,HBACK,4,F,A,6,01101    0    0    0
0.44,0.769336071,0,0,0,SEDAN,4,M,A,1,01101    0    0    0
5.633,0.377823409,0,0,0,STNWG,1,F,E,2,01101    0    0    0
0.4,0.818617385,0,0,0,STNWG,4,M,B,6,01101    0    0    0
2.03,0.769336071,1,1,353.7999997,STNWG,3,F,C,3,01101    0    0    0
0.44,0.818617385,0,0,0,SEDAN,4,F,C,5,01101    0    0    0
0.6,0.818617385,0,0,0,SEDAN,4,M,B,4,01101    0    0    0
0.78,0.818617385,0,0,0,HBACK,4,M,C,6,01101    0    0    0
1.78,0.818617385,0,0,0,SEDAN,3,M,D,3,01101    0    0    0
0.46,0.818617385,0,0,0,SEDAN,4,M,C,6,01101    0    0    0
2.16,0.481861739,1,1,724.6199989,STNWG,3,M,A,2,01101    0    0    0
0.94,0.818617385,0,0,0,HBACK,4,F,D,3,01101    0    0    0
1.54,0.394250513,0,0,0,SEDAN,1,F,D,6,01101    0    0    0
1.35,0.818617385,0,0,0,SEDAN,3,M,C,4,01101    0    0    0
0.39,0.818617385,0,0,0,HBACK,4,F,D,3,01101    0    0    0
1.06,0.818617385,0,0,0,HBACK,3,F,E,4,01101    0    0    0
1.58,0.818617385,0,0,0,STNWG,4,M,F,3,01101    0    0    0
0.43,0.818617385,0,0,0,HBACK,4,F,C,4,01101    0    0    0
2.03,0.818617385,0,0,0,SEDAN,1,F,C,6,01101    0    0    0
1.04,0.818617385,0,0,0,HBACK,2,M,B,4,01101    0    0    0
1.46,0.481861739,0,0,0,SEDAN,3,M,C,4,01101    0    0    0
0.76,0.818617385,0,0,0,SEDAN,4,F,A,3,01101    0    0    0
1.85,0.563997262,0,0,0,HBACK,2,M,B,4,01101    0    0    0
2.03,0.180698152,1,1,1443.989998,MIBUS,4,M,B,5,01101    0    0    0
2.1,0.818617385,0,0,0,SEDAN,2,M,C,5,01101    0    0    0
1.6,0.473648186,0,0,0,COUPE,4,M,A,3,01101    0    0    0
2.14,0.818617385,0,0,0,STNWG,2,M,A,3,01101    0    0    0
0.6,0.106776181,0,0,0,SEDAN,4,F,C,5,01101    0    0    0
1.68,0.818617385,1,2,400,HBACK,3,F,A,4,01101    0    0    0
4.34,0.818617385,1,1,2560.909996,STNWG,2,M,C,5,01101    0    0    0
2.18,0.818617385,0,0,0,SEDAN,2,M,C,2,01101    0    0    0
0.85,0.180698152,0,0,0,UTE,4,M,C,4,01101    0    0    0
1.74,0.818617385,0,0,0,HBACK,2,M,C,5,01101    0    0    0
2.43,0.413415469,0,0,0,SEDAN,2,F,C,2,01101    0    0    0
1.78,0.818617385,0,0,0,SEDAN,3,M,C,6,01101    0    0    0
0.9,0.818617385,1,1,389.9499998,HDTOP,4,M,E,4,01101    0    0    0
1.29,0.818617385,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
1.49,0.818617385,0,0,0,SEDAN,2,F,E,4,01101    0    0    0
1.7,0.331279945,0,0,0,UTE,2,F,D,5,01101    0    0    0
2.39,0.818617385,0,0,0,STNWG,3,F,A,5,01101    0    0    0
1.2,0.180698152,0,0,0,UTE,4,M,D,2,01101    0    0    0
1.02,0.180698152,0,0,0,SEDAN,3,F,E,4,01101    0    0    0
1.39,0.180698152,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
1.17,0.818617385,0,0,0,SEDAN,3,F,D,4,01101    0    0    0
0.46,0.31211499,0,0,0,HBACK,4,F,A,3,01101    0    0    0
4.51,0.818617385,0,0,0,STNWG,2,M,D,6,01101    0    0    0
0.39,0.818617385,0,0,0,SEDAN,4,F,B,4,01101    0    0    0
1.55,0.235455168,0,0,0,SEDAN,3,F,D,5,01101    0    0    0
0.77,0.79945243,0,0,0,HBACK,3,F,C,1,01101    0    0    0
0.62,0.180698152,0,0,0,SEDAN,4,F,B,3,01101    0    0    0
1.85,0.577686516,0,0,0,SEDAN,2,M,B,4,01101    0    0    0
0.88,0.750171116,0,0,0,HBACK,3,F,B,2,01101    0    0    0
1.99,0.199863108,0,0,0,HBACK,2,F,B,3,01101    0    0    0
1.39,0.199863108,0,0,0,SEDAN,3,F,B,6,01101    0    0    0
2.25,0.167008898,0,0,0,SEDAN,1,M,B,4,01101    0    0    0
1.25,0.210814511,0,0,0,HBACK,3,F,A,2,01101    0    0    0
0.39,0.818617385,0,0,0,COUPE,4,M,C,4,01101    0    0    0
0.52,0.043805613,0,0,0,SEDAN,4,F,A,4,01101    0    0    0
1.6,0.818617385,0,0,0,SEDAN,3,F,B,5,01101    0    0    0
1.21,0.818617385,0,0,0,HBACK,2,F,A,3,01101    0    0    0
0.41,0.818617385,0,0,0,HBACK,4,F,B,2,01101    0    0    0
0.51,0.062970568,0,0,0,STNWG,4,F,D,2,01101    0    0    0
0.68,0.394250513,0,0,0,STNWG,4,M,C,3,01101    0    0    0
1.4,0.999315537,1,1,200,HBACK,1,M,C,3,01101    0    0    0
2.99,0.818617385,0,0,0,TRUCK,3,M,F,2,01101    0    0    0
2.7,0.517453799,0,0,0,STNWG,3,M,D,2,01101    0    0    0
0.79,0.818617385,0,0,0,SEDAN,3,M,D,3,01101    0    0    0
1.44,0.818617385,0,0,0,STNWG,4,M,B,4,01101    0    0    0
2.38,0.180698152,0,0,0,STNWG,3,F,E,2,01101    0    0    0
2.41,0.818617385,0,0,0,SEDAN,2,F,D,6,01101    0    0    0
2.43,0.818617385,0,0,0,SEDAN,1,M,D,6,01101    0    0    0
7.46,0.821355236,0,0,0,STNWG,1,M,B,2,01101    0    0    0
1.499,0.199863108,0,0,0,HBACK,1,F,C,1,01101    0    0    0
1.22,0.769336071,1,1,353.7999997,STNWG,4,M,D,2,01101    0    0    0
1.79,0.180698152,0,0,0,SEDAN,3,F,A,1,01101    0    0    0
0.28,0.462696783,0,0,0,HBACK,4,F,D,3,01101    0    0    0
0.77,0.150581793,0,0,0,SEDAN,4,M,A,6,01101    0    0    0
1.81,0.818617385,0,0,0,SEDAN,3,F,B,6,01101    0    0    0
0.45,0.394250513,0,0,0,SEDAN,4,M,C,2,01101    0    0    0
1.01,0.180698152,0,0,0,STNWG,4,M,C,3,01101    0    0    0
0.7,0.320328542,0,0,0,STNWG,4,M,C,1,01101    0    0    0
1.18,0.769336071,0,0,0,TRUCK,4,M,E,3,01101    0    0    0
1.69,0.818617385,0,0,0,STNWG,4,M,B,6,01101    0    0    0
1.57,0.818617385,0,0,0,HBACK,2,F,C,4,01101    0    0    0
1.49,0.818617385,0,0,0,SEDAN,2,F,A,5,01101    0    0    0
3.55,0.180698152,0,0,0,SEDAN,1,M,C,5,01101    0    0    0
0.42,0.34770705,0,0,0,STNWG,4,F,A,3,01101    0    0    0
1.99,0.002737851,0,0,0,STNWG,3,F,F,3,01101    0    0    0
0.83,0.769336071,0,0,0,SEDAN,3,F,A,6,01101    0    0    0
0.91,0.06844627,0,0,0,HBACK,3,M,A,6,01101    0    0    0
1.32,0.06844627,0,0,0,SEDAN,3,M,A,6,01101    0    0    0
0.77,0.06844627,0,0,0,SEDAN,4,F,C,6,01101    0    0    0
1.98,0.79945243,1,1,413.1799998,STNWG,4,F,C,3,01101    0    0    0
1.28,0.06844627,0,0,0,SEDAN,3,M,B,6,01101    0    0    0
0.37,0.930869268,0,0,0,SEDAN,4,M,C,6,01101    0    0    0
0.73,0.268309377,0,0,0,SEDAN,4,M,D,4,01101    0    0    0
0.83,0.662559891,0,0,0,SEDAN,3,M,A,4,01101    0    0    0
1.82,0.41615332,0,0,0,HBACK,2,F,B,5,01101    0    0    0
0.44,0.06844627,0,0,0,SEDAN,4,F,D,4,01101    0    0    0
2.73,0.06844627,0,0,0,HDTOP,2,F,B,3,01101    0    0    0
2.17,0.06844627,0,0,0,STNWG,3,F,E,4,01101    0    0    0
1.4,0.06844627,0,0,0,SEDAN,2,F,B,6,01101    0    0    0
1.44,0.788501027,0,0,0,SEDAN,3,F,B,1,01101    0    0    0
1.28,0.646132786,0,0,0,STNWG,4,F,C,3,01101    0    0    0
1.57,0.06844627,0,0,0,HBACK,2,F,C,3,01101    0    0    0
0.92,0.20807666,0,0,0,HBACK,3,F,A,1,01101    0    0    0
2.42,0.394250513,0,0,0,STNWG,3,M,B,3,01101    0    0    0
3.12,0.06844627,0,0,0,STNWG,2,F,D,3,01101    0    0    0
0.61,0.930869268,0,0,0,PANVN,4,M,C,4,01101    0    0    0
1.91,0.583162218,0,0,0,STNWG,4,M,C,4,01101    0    0    0
0.94,0.06844627,0,0,0,UTE,3,M,D,1,01101    0    0    0
1.98,0.930869268,1,1,200,HBACK,1,F,C,2,01101    0    0    0
2.16,0.06844627,0,0,0,HDTOP,2,F,D,5,01101    0    0    0
2.76,0.930869268,0,0,0,STNWG,3,M,E,4,01101    0    0    0
1.25,0.06844627,0,0,0,STNWG,4,M,C,6,01101    0    0    0
1.22,0.06844627,0,0,0,HDTOP,4,M,C,6,01101    0    0    0
1.7,0.06844627,0,0,0,STNWG,3,M,D,1,01101    0    0    0
1.23,0.06844627,0,0,0,SEDAN,3,M,A,6,01101    0    0    0
0.62,0.06844627,0,0,0,SEDAN,4,F,C,4,01101    0    0    0
2.03,0.06844627,0,0,0,STNWG,1,F,C,3,01101    0    0    0
2.65,0.199863108,0,0,0,SEDAN,1,F,B,2,01101    0    0    0
1.86,0.06844627,0,0,0,SEDAN,2,M,B,4,01101    0    0    0
5.499,0.769336071,0,0,0,STNWG,1,M,F,2,01101    0    0    0
0.37,0.06844627,0,0,0,HBACK,4,F,A,4,01101    0    0    0
1.14,0.06844627,0,0,0,COUPE,3,M,A,4,01101    0    0    0
1.79,0.930869268,0,0,0,CONVT,3,F,B,4,01101    0    0    0
1.35,0.06844627,0,0,0,HBACK,3,F,A,3,01101    0    0    0
1.17,0.150581793,0,0,0,HBACK,2,F,A,4,01101    0    0    0
1.82,0.583162218,0,0,0,HBACK,2,M,B,6,01101    0    0    0
1.32,0.06844627,0,0,0,SEDAN,3,F,C,5,01101    0    0    0
0.72,0.06844627,0,0,0,SEDAN,4,F,A,3,01101    0    0    0
3.23,0.999315537,0,0,0,TRUCK,3,F,F,2,01101    0    0    0
0.99,0.06844627,0,0,0,UTE,4,F,C,4,01101    0    0    0
0.79,0.06844627,0,0,0,HBACK,4,F,D,3,01101    0    0    0
0.9,0.479123888,0,0,0,HBACK,3,F,C,4,01101    0    0    0
0.39,0.930869268,0,0,0,HBACK,4,F,C,6,01101    0    0    0
1.75,0.06844627,0,0,0,STNWG,4,F,B,4,01101    0    0    0
0.94,0.06844627,0,0,0,SEDAN,4,F,C,5,01101    0    0    0
0.54,0.06844627,0,0,0,HBACK,4,F,A,5,01101    0    0    0
0.97,0.06844627,0,0,0,HBACK,2,F,C,5,01101    0    0    0
1.11,0.06844627,0,0,0,SEDAN,3,F,B,4,01101    0    0    0
1.51,0.06844627,0,0,0,SEDAN,2,F,F,3,01101    0    0    0
3.15,0.06844627,0,0,0,STNWG,2,M,A,4,01101    0    0    0
1.15,0.06844627,0,0,0,SEDAN,3,F,A,3,01101    0    0    0
0.4,0.06844627,0,0,0,HBACK,4,F,C,3,01101    0    0    0
0.85,0.670773443,0,0,0,SEDAN,4,F,C,4,01101    0    0    0
1.27,0.06844627,0,0,0,SEDAN,3,M,C,3,01101    0    0    0
2.54,0.769336071,0,0,0,SEDAN,1,F,B,6,01101    0    0    0
0.91,0.06844627,0,0,0,HBACK,3,F,C,4,01101    0    0    0
1.2,0.895277207,0,0,0,TRUCK,3,M,E,4,01101    0    0    0
0.71,0.06844627,0,0,0,SEDAN,4,M,C,4,01101    0    0    0
0.79,0.930869268,0,0,0,SEDAN,4,F,F,2,01101    0    0    0
0.5,0.06844627,0,0,0,UTE,4,F,D,3,01101    0    0    0
1.66,0.183436003,0,0,0,SEDAN,2,F,C,2,01101    0    0    0
1.01,0.06844627,0,0,0,STNWG,3,F,C,3,01101    0    0    0
1.84,0.848733744,0,0,0,SEDAN,2,F,D,1,01101    0    0    0
1.01,0.06844627,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
1.76,0.186173854,0,0,0,SEDAN,1,M,C,4,01101    0    0    0
1.35,0.394250513,0,0,0,HBACK,1,F,D,3,01101    0    0    0
0.5,0.06844627,0,0,0,UTE,4,M,B,2,01101    0    0    0
1.8,0.013689254,0,0,0,STNWG,4,F,F,1,01101    0    0    0
1.21,0.930869268,0,0,0,HBACK,3,M,B,3,01101    0    0    0
1.47,0.06844627,0,0,0,SEDAN,2,M,C,5,01101    0    0    0
2.16,0.167008898,0,0,0,STNWG,2,F,D,2,01101    0    0    0
0.71,0.06844627,0,0,0,SEDAN,4,F,D,3,01101    0    0    0
0.96,0.06844627,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
1.64,0.848733744,0,0,0,SEDAN,2,F,A,3,01101    0    0    0
0.83,0.930869268,0,0,0,STNWG,4,F,C,2,01101    0    0    0
0.99,0.06844627,0,0,0,SEDAN,3,F,E,4,01101    0    0    0
1.06,0.06844627,0,0,0,SEDAN,3,F,A,3,01101    0    0    0
2.3,0.06844627,0,0,0,STNWG,3,F,A,3,01101    0    0    0
1.51,0.06844627,0,0,0,HDTOP,4,M,B,1,01101    0    0    0
2.31,0.769336071,0,0,0,SEDAN,2,F,C,2,01101    0    0    0
1.64,0.930869268,0,0,0,HBACK,2,F,A,2,01101    0    0    0
2.17,0.06844627,0,0,0,SEDAN,1,M,A,5,01101    0    0    0
1.04,0.210814511,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
1.26,0.06844627,0,0,0,COUPE,4,M,C,2,01101    0    0    0
3.52,0.021902806,0,0,0,STNWG,1,M,D,4,01101    0    0    0
1.26,0.788501027,0,0,0,SEDAN,3,F,B,3,01101    0    0    0
1.47,0.90349076,1,1,1043.4,SEDAN,3,F,C,3,01101    0    0    0
1.24,0.394250513,0,0,0,HBACK,1,F,C,1,01101    0    0    0
1.41,0.394250513,0,0,0,HBACK,1,F,C,3,01101    0    0    0
1.11,0.030116359,0,0,0,HBACK,2,F,C,1,01101    0    0    0
1.27,0.744695414,1,1,1009.41,HBACK,1,F,B,4,01101    0    0    0
2.29,0.851471595,0,0,0,SEDAN,2,F,C,1,01101    0    0    0
1.6,0.205338809,0,0,0,SEDAN,3,F,B,2,01101    0    0    0
1.1,0.848733744,0,0,0,SEDAN,3,M,A,2,01101    0    0    0
1.77,0.583162218,0,0,0,STNWG,3,F,A,5,01101    0    0    0
1.7,0.583162218,0,0,0,SEDAN,2,M,C,6,01101    0    0    0
8.26,0.394250513,0,0,0,SEDAN,1,F,C,4,01101    0    0    0
1.06,0.183436003,0,0,0,SEDAN,3,M,C,1,01101    0    0    0
0.97,0.150581793,0,0,0,SEDAN,3,F,A,4,01101    0    0    0
1.14,0.481861739,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
0.66,0.41615332,0,0,0,COUPE,4,F,E,6,01101    0    0    0
1.83,0.769336071,0,0,0,STNWG,4,M,C,1,01101    0    0    0
0.41,0.136892539,0,0,0,SEDAN,4,M,C,6,01101    0    0    0
1.19,0.481861739,0,0,0,HBACK,2,F,B,2,01101    0    0    0
1.06,0.550308008,0,0,0,STNWG,4,F,D,1,01101    0    0    0
2.94,0.583162218,0,0,0,STNWG,3,F,F,3,01101    0    0    0
1.19,0.481861739,0,0,0,STNWG,4,M,B,2,01101    0    0    0
1.03,0.550308008,1,1,1395.919998,HBACK,2,F,A,4,01101    0    0    0
3.15,0.394250513,0,0,0,UTE,2,M,E,3,01101    0    0    0
2.48,0.481861739,0,0,0,SEDAN,2,M,D,6,01101    0    0    0
2.75,0.210814511,0,0,0,STNWG,3,F,E,2,01101    0    0    0
0.54,0.309377139,0,0,0,HBACK,4,M,D,3,01101    0    0    0
1.96,0.550308008,0,0,0,SEDAN,1,F,E,4,01101    0    0    0
4.399,0.769336071,0,0,0,UTE,1,M,D,5,01101    0    0    0
1.21,0.098562628,0,0,0,MIBUS,4,F,B,4,01101    0    0    0
1.64,0.898015058,0,0,0,SEDAN,2,F,C,5,01101    0    0    0
1.02,0.550308008,0,0,0,STNWG,4,M,A,4,01101    0    0    0
1.47,0.394250513,1,1,353.77,HBACK,1,F,B,3,01101    0    0    0
2.77,0.503764545,0,0,0,HDTOP,2,F,B,3,01101    0    0    0
1.428,0.769336071,0,0,0,HBACK,1,M,B,2,01101    0    0    0
1.59,0.720054757,0,0,0,SEDAN,2,M,A,3,01101    0    0    0
4.46,0.898015058,0,0,0,STNWG,2,F,D,5,01101    0    0    0
1.19,0.769336071,0,0,0,HBACK,2,F,A,3,01101    0    0    0
1.31,0.449007529,0,0,0,HBACK,2,F,F,5,01101    0    0    0
4.57,0.517453799,0,0,0,STNWG,2,F,C,4,01101    0    0    0
1.48,0.769336071,0,0,0,HBACK,3,F,B,4,01101    0    0    0
2.51,0.394250513,0,0,0,SEDAN,1,F,F,3,01101    0    0    0
1.4,0.481861739,0,0,0,STNWG,4,M,C,2,01101    0    0    0
1.63,0.481861739,0,0,0,STNWG,3,M,A,4,01101    0    0    0
2.61,0.845995893,1,1,5003.929993,STNWG,4,M,F,3,01101    0    0    0
4.07,0.183436003,0,0,0,STNWG,2,M,C,5,01101    0    0    0
0.65,0.769336071,0,0,0,SEDAN,4,M,C,5,01101    0    0    0
0.75,0.517453799,0,0,0,HBACK,3,F,E,1,01101    0    0    0
1.41,0.709103354,0,0,0,HBACK,1,M,C,5,01101    0    0    0
1.48,0.257357974,0,0,0,HBACK,1,F,A,2,01101    0    0    0
0.68,0.377823409,0,0,0,STNWG,4,F,D,4,01101    0    0    0
1.52,0.210814511,0,0,0,HBACK,3,F,C,4,01101    0    0    0
1.33,0.394250513,0,0,0,STNWG,4,M,C,5,01101    0    0    0
1.25,0.019164956,0,0,0,SEDAN,4,F,E,1,01101    0    0    0
3.12,0.769336071,0,0,0,UTE,2,F,F,2,01101    0    0    0
2.06,0.394250513,0,0,0,STNWG,3,F,F,2,01101    0    0    0
2.42,0.755646817,0,0,0,SEDAN,1,F,C,2,01101    0    0    0
1.06,0.479123888,0,0,0,HDTOP,4,F,B,3,01101    0    0    0
1.84,0.093086927,0,0,0,HBACK,2,F,B,1,01101    0    0    0
1.77,0.750171116,0,0,0,HBACK,2,F,A,2,01101    0    0    0
1.94,0.481861739,0,0,0,HBACK,1,F,D,4,01101    0    0    0
1.93,0.481861739,0,0,0,STNWG,4,M,B,3,01101    0    0    0
1.55,0.769336071,0,0,0,HBACK,2,F,D,2,01101    0    0    0
2.88,0.955509925,0,0,0,TRUCK,3,M,C,1,01101    0    0    0
3.129,0.131416838,0,0,0,STNWG,1,F,A,6,01101    0    0    0
0.51,0.481861739,0,0,0,HBACK,4,F,B,4,01101    0    0    0
3.14,0.802190281,0,0,0,STNWG,3,M,D,5,01101    0    0    0
7.15,0.386036961,0,0,0,STNWG,1,M,F,4,01101    0    0    0
0.74,0.769336071,0,0,0,SEDAN,4,F,A,1,01101    0    0    0
0.84,0.449007529,0,0,0,HBACK,3,M,A,2,01101    0    0    0
0.35,0.769336071,0,0,0,SEDAN,4,F,B,3,01101    0    0    0
1.55,0.769336071,1,1,200,HBACK,2,M,B,4,01101    0    0    0
1.8,0.900752909,0,0,0,STNWG,2,F,D,3,01101    0    0    0
1.76,0.394250513,0,0,0,SEDAN,1,F,B,4,01101    0    0    0
1.26,0.394250513,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
1.02,0.449007529,0,0,0,SEDAN,3,F,B,2,01101    0    0    0
1.28,0.481861739,0,0,0,HBACK,2,F,C,1,01101    0    0    0
0.77,0.095824778,0,0,0,HBACK,4,F,B,1,01101    0    0    0
3.42,0.183436003,0,0,0,UTE,2,M,B,1,01101    0    0    0
2.03,0.098562628,0,0,0,HBACK,1,M,A,1,01101    0    0    0
0.76,0.815879535,0,0,0,SEDAN,4,M,A,4,01101    0    0    0
3.86,0.394250513,0,0,0,HDTOP,2,M,F,4,01101    0    0    0
2.65,0.999315537,0,0,0,HDTOP,3,M,E,2,01101    0    0    0
1.34,0.021902806,0,0,0,HBACK,2,F,A,5,01101    0    0    0
